	TCGA-AX-A1CI	TCGA-BK-A0CB	TCGA-AX-A1CF	TCGA-BK-A13C	TCGA-AX-A1CK
aDC_HPCA_1	0.2614472124776353	0.6234550106003153	0.6367820289398194	0.9391150945599767	0.6821861757447103
aDC_HPCA_2	0.28431410662303147	0.6018991701844356	0.5890647493245099	1.102669513541533	1.107340289116458
aDC_HPCA_3	0.28431410662303147	0.6018991701844356	0.5890647493245099	1.102669513541533	1.107340289116458
aDC_IRIS_1	0.28771036874868455	0.8042370515279833	0.5066609598172523	0.7672427706879948	0.5014925808988125
aDC_IRIS_2	4.018535685975998	8.05103267631375	5.027917113250391	8.081607424345695	6.205691283768023
aDC_IRIS_3	3.0770180516508994	5.597266624817157	3.7834521886654082	5.6279156957476975	4.4343195017484405
Adipocytes_ENCODE_1	0.4604708064481687	1.256399827653169	0.4368476251710332	1.3581987736390644	0.7037678325892845
Adipocytes_ENCODE_2	1.0011554346805502	1.9220883585096205	0.9020018551960847	2.061049058001924	1.2311673694513814
Adipocytes_ENCODE_3	1.1069273655582266	1.8397426151836695	0.953227603929209	2.0482106349282048	1.3830942136334379
Adipocytes_FANTOM_1	0.1893073786206096	0.4135444080122977	0.22304892249147285	0.5976618399334378	0.39519325729046884
Adipocytes_FANTOM_2	0.1893073786206096	0.4135444080122977	0.22304892249147285	0.5976618399334378	0.39519325729046884
Adipocytes_FANTOM_3	0.41404535708289286	0.4076837792935406	0.30935701906975727	0.5620376144431688	0.5170195967433698
Adipocytes_HPCA_1	1.0011554346805502	1.9220883585096205	0.9020018551960847	2.061049058001924	1.2311673694513814
Adipocytes_HPCA_2	0.4604708064481687	1.256399827653169	0.4368476251710332	1.3581987736390644	0.7037678325892845
Adipocytes_HPCA_3	1.5777518228053442	2.4929604182596297	1.4145166266154976	2.618779277001049	1.9699333513810953
Astrocytes_ENCODE_1	0.498183792668406	1.11818929522047	0.3991711846314116	1.1016989709526908	0.5833451188351194
Astrocytes_ENCODE_2	0.6634207583077208	1.363853942282665	0.611738875692549	1.2802921979128883	0.7704743350531881
Astrocytes_ENCODE_3	0.2726326329653857	0.8032000366592857	0.20024075058059776	0.8475393178953693	0.2137858784280285
Astrocytes_FANTOM_1	18.04868567120142	52.20630093836311	17.509360311079515	53.16908524605381	12.612414854830286
Astrocytes_FANTOM_2	12.537915182901152	34.812393027787465	11.953015367210691	35.37219399346641	10.070110517725983
Astrocytes_FANTOM_3	14.667784354799336	41.16483430715233	13.937602245954285	42.72858988942218	10.357945572538014
B-cells_FANTOM_1	1.0387203986751739	0.5862882159931727	0.9315288866266553	0.35252713277839454	0.9712780607273328
B-cells_FANTOM_2	0.9597608441967908	0.5278959594295101	0.9914565066216289	0.2252031651001374	0.9445082728001915
B-cells_FANTOM_3	1.182633583006744	0.8078691882755908	1.0910453932765325	0.5630905337584482	1.1913695951957366
B-cells_HPCA_1	2.191733167652586	1.581395030983294	1.9882287606885287	1.4858052818530503	2.3990493822202152
B-cells_HPCA_2	0.9993564698082956	0.8038461606666887	1.018169545839948	0.8772751580244126	1.0825608959434578
B-cells_HPCA_3	0.30579512006765247	0.06653808850003749	0.3160681325182991	0.014730646090695581	0.516963298830252
B-cells_NOVERSHTERN_1	0.28352325896219355	0.24041346290556964	0.2839169049674581	0.22190610316722703	0.25279919491041714
B-cells_NOVERSHTERN_2	1.1561963768756136	0.9884913331666998	1.2618643650308914	0.8229634262674427	1.0830598212409142
B-cells_NOVERSHTERN_3	0.13667516276626454	0.07188665633325902	0.15973460346128693	0.0964970994501892	0.15089817785996013
Basophils_FANTOM_1	0.0005194649711713962	0.007616573292316826	0.0014778897449209522	0.0044302506123825814	0.0032080279953064015
Basophils_FANTOM_2	0.0003758229136902111	9.841115478323636e-06	0.0009923753008669242	6.569002120421139e-05	0.0002776943804229866
Basophils_FANTOM_3	0.06502208797405727	0.036889597606820895	0.0145331677546063	0.008275039594192232	0.10026569379571508
Basophils_NOVERSHTERN_1	0.40864976674277403	1.0176738983886604	0.6012478266025318	0.9175115280838	0.799765592429532
Basophils_NOVERSHTERN_2	1.4146294615388781	1.4458240848567656	1.6186107822978442	0.992080899642814	1.46509997520755
Basophils_NOVERSHTERN_3	1.100339857840134	1.1124463893965633	1.3119763636229416	0.7738793983236991	1.1467281852099593
CD4+ memory T-cells_FANTOM_1	64.61439261362985	60.455941437093315	61.375599128996384	65.76314397527148	66.14520886128228
CD4+ memory T-cells_FANTOM_2	2.05906067050612	1.9016305360507608	1.7515420912140776	2.0772740793979745	2.150425766558693
CD4+ memory T-cells_FANTOM_3	51.97021573694172	49.53457296638499	48.17698047007706	54.203908107786596	52.49039310073248
CD4+ memory T-cells_IRIS_1	0.39941181564852335	0.5483876024549563	0.3714238733322019	0.42173234839474166	0.40368616581107947
CD4+ memory T-cells_IRIS_2	0.34085019845370434	0.5763677034487468	0.3676920655797409	0.48566317860257596	0.2580748317766523
CD4+ memory T-cells_IRIS_3	0.9650255838084186	1.1270015065429253	0.9529232757172851	1.417150873365915	1.300670214730418
CD4+ naive T-cells_FANTOM_1	0.7618500764288163	0.9574350957910333	0.9167555247387972	1.0552481675536762	1.2538352450699852
CD4+ naive T-cells_FANTOM_2	3.3319359179536607	4.454072520974653	4.4265572626138505	4.608661096689708	5.183432802027332
CD4+ naive T-cells_FANTOM_3	0.7429261751164691	0.9998398191776829	0.7966966645379974	0.9741194239820575	0.9924571541731415
CD4+ naive T-cells_HPCA_1	1.652257743941039	1.895644940793191	1.5256441723006489	1.9789937078334663	1.7708669078274994
CD4+ naive T-cells_HPCA_2	0.8418078902478188	1.320804780577528	0.801708304773044	1.7964944949743995	0.8077035748310264
CD4+ naive T-cells_HPCA_3	0.841857725049283	1.3644284975461527	0.8509087396074947	1.8230645388808189	0.9048661683344655
CD4+ naive T-cells_IRIS_1	2.4077109620414032	2.4664281567237802	2.3287500872283386	2.9364934270594665	2.9824873470997564
CD4+ naive T-cells_IRIS_2	0.8580862992785409	1.065465378849075	0.8373978437127835	1.3740338746855152	1.2289151135033094
CD4+ naive T-cells_IRIS_3	3.980763105774295	4.56270204766803	3.978026145595113	5.295227097077963	4.8783844918905865
CD4+ naive T-cells_NOVERSHTERN_1	1.1110998687547293	1.800646481551183	1.0897986935347774	2.330981740310314	1.51930235142628
CD4+ naive T-cells_NOVERSHTERN_2	3.8021129835472873	4.364004213787276	3.830627283706364	4.995042193616017	3.3013824227028654
CD4+ naive T-cells_NOVERSHTERN_3	0.7618500764288163	0.9574350957910333	0.9167555247387972	1.0552481675536762	1.2538352450699852
CD4+ T-cells_BLUEPRINT_1	1.7976445817277944	2.226703248937174	1.7679440564338895	2.43255833942183	2.3126789261216034
CD4+ T-cells_BLUEPRINT_2	5.176950759596627	5.465086317667395	4.835531326831252	5.6973315079712314	6.542800997335608
CD4+ T-cells_BLUEPRINT_3	1.735865877178718	2.123799090876102	1.6298594287770807	2.379630844409364	2.0698035702965565
CD4+ T-cells_FANTOM_1	0.5691769162847405	1.1985242330825652	0.6699224764496017	1.4946193258494715	0.5450110236794463
CD4+ T-cells_FANTOM_2	0.49920570739527703	1.0330632164581253	0.5523807678786714	1.0236041775704112	0.6307429512555957
CD4+ T-cells_FANTOM_3	2.810257570053214	3.5400100049642047	2.711090587613143	4.179508551024979	2.9401213686990992
CD4+ T-cells_HPCA_1	1.4790743218721978	1.9314501770985164	1.5410372886733292	2.258433819973728	2.4424201157322454
CD4+ T-cells_HPCA_2	1.0114214968098845	1.4273980512207192	1.100603324434402	1.7298108106419763	2.012451411289359
CD4+ T-cells_HPCA_3	0.8231399152059444	1.3223676384518857	0.9045393445443806	1.643152081417231	1.4692706339323607
CD4+ Tcm_BLUEPRINT_1	5.640845920646667	6.9853503257634015	6.173924501818829	6.3573866472184095	6.2070079975544346
CD4+ Tcm_BLUEPRINT_2	3.065762965991414	3.9901061852798088	3.2421675432165284	4.164273230501089	3.820044630039262
CD4+ Tcm_BLUEPRINT_3	7.73292662686339	10.2433375367103	8.148268919272654	9.583576028507776	8.887871200953414
CD4+ Tcm_HPCA_1	1.5255889704912948	1.337297109251802	1.9294317910851133	1.6171985499309274	1.3487450016631135
CD4+ Tcm_HPCA_2	2.9038979034209667	2.8580643285452108	3.596302977215416	3.3755864846549155	2.8440001560120636
CD4+ Tcm_HPCA_3	0.7863184464686026	0.617204978882187	0.854146857191228	0.7986591610761904	0.5554457749374255
CD4+ Tcm_NOVERSHTERN_1	0.22944785601342843	0.4473422223920692	0.21740785608878654	0.31791743697018504	0.11380419293614663
CD4+ Tcm_NOVERSHTERN_2	0.20327756331480115	0.40113295078358796	0.20557460856833937	0.24926635451164061	0.11136590182622541
CD4+ Tcm_NOVERSHTERN_3	0.7994340674454842	0.9600577849551863	0.9005520631175824	1.023320202370986	0.7297914540809364
CD4+ Tem_BLUEPRINT_1	2.8233871453167243	3.104891135149466	3.0242530292694587	3.138723504088558	2.842407924336809
CD4+ Tem_BLUEPRINT_2	0.7250950744651327	0.8440777753915555	1.2042736477596343	0.9347519541038316	1.0689364375638377
CD4+ Tem_BLUEPRINT_3	1.2288021818305346	1.3532249060627244	1.0751533782483766	1.3693165596550834	1.6297890320910051
CD4+ Tem_HPCA_1	19.15682434585753	22.10714332095453	20.392266339175237	22.18678676636175	21.478318451003897
CD4+ Tem_HPCA_2	0.8987173428634958	0.9946713503890156	0.8460908917661099	0.8327920745329328	0.7400775301991523
CD4+ Tem_HPCA_3	2.8233871453167243	3.104891135149466	3.0242530292694587	3.138723504088558	2.842407924336809
CD4+ Tem_NOVERSHTERN_1	0.5512754484129898	0.7912870223121279	0.562576495007774	0.6134600436070666	0.5053797293145276
CD4+ Tem_NOVERSHTERN_2	0.19891736386111938	0.47045887896200983	0.22155026802231376	0.2948769132510634	0.2871065287560743
CD4+ Tem_NOVERSHTERN_3	0.19891736386111938	0.47045887896200983	0.22155026802231376	0.2948769132510634	0.2871065287560743
CD8+ naive T-cells_HPCA_1	1.9239692191803952	2.1132191877792423	1.916142850656854	1.7744787151733523	2.1063689484862516
